token_id,formatted_attributes
3392,"Fur:Grey, Clothes:Red Kimono, Mouth:Drool, Eyes:Closed, Shooting:41, Defense:36, Vision:46, Finish:73"
2236,"Fur:White Noise, Clothes:Hawaii Shirt, Mouth:Shows Teeth, Eyes:Regular, Head:Blonde Bun, Shooting:39, Defense:22, Vision:65, Finish:75"
7235,"Fur:Gold, Clothes:Robo Arm, Eyes:Red Glow, Mouth:Bubble Gum, Head:Gold Horns, Shooting:31, Defense:57, Vision:41, Finish:30"
6359,"Fur:Brown, Clothes:White Tee, Mouth:Tongue Out, Eyes:Closed, Head Accessory:Broken Glasses, Head:Purple Bandana, Shooting:36, Defense:41, Vision:58, Finish:35"
6762,"Fur:Red, Mouth:Saber Toothed, Eyes:Closed, Head:Ski Glasses, Shooting:26, Defense:41, Vision:47, Finish:76"
2849,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Bloodshot, Head:Purple Bandana, Shooting:42, Defense:47, Vision:57, Finish:59"
4291,"Fur:Crystal, Clothes:King Jersey, Eyes:Bloodshot Blue, Mouth:Regular, Head:Banana, Shooting:53, Defense:55, Vision:45, Finish:43"
3412,"Fur:Black, Clothes:Shaolin Vest, Mouth:Regular, Eyes:Bloodshot, Head Accessory:3D Glasses, Shooting:53, Defense:61, Vision:75, Finish:77"
1365,"Fur:White Noise, Clothes:White Tee, Mouth:Regular, Eyes:Wide Scar, Head Accessory:Red Shades, Head:Russian Cap, Shooting:54, Defense:63, Vision:72, Finish:70"
5104,"Fur:White Noise, Clothes:Shirt And Tie, Mouth:Gold Scream, Eyes:Angry, Shooting:76, Defense:67, Vision:58, Finish:55"
8372,"Fur:Brown, Clothes:RKL Tee, Mouth:Shows Teeth, Eyes:Sad, Head Accessory:Gem Earring, Shooting:50, Defense:58, Vision:36, Finish:51"
4734,"Fur:Red, Clothes:White Tee, Mouth:Regular, Eyes:Wide Scar, Head:Blue Pigtails, Shooting:60, Defense:35, Vision:15, Finish:73"
5725,"Fur:Grey, Mouth:Scream, Eyes:Sad, Head Accessory:Gem Earring, Head:RKL Cap Sideways, Shooting:64, Defense:71, Vision:71, Finish:57"
7889,"Fur:White Noise, Clothes:Dress, Mouth:Regular, Eyes:Regular, Head Accessory:Monocle, Head:RKL Cap Forward, Shooting:43, Defense:61, Vision:42, Finish:45"
9805,"Fur:Grey, Clothes:Striped Tee, Mouth:Tongue Out, Eyes:Angry Wink, Head:Beanie, Shooting:39, Defense:43, Vision:32, Finish:68"
3764,"Fur:Black, Clothes:Fusion Gi, Mouth:Gold Saber Toothed, Eyes:Angry Scar, Head Accessory:3D Glasses, Shooting:45, Defense:48, Vision:42, Finish:51"
5966,"Fur:White Noise, Clothes:Hawaii Shirt, Mouth:Saber Toothed, Eyes:Angry, Head:Cap Forward, Shooting:46, Defense:80, Vision:42, Finish:46"
2210,"Fur:White Noise, Clothes:Striped Tee, Mouth:Saber Toothed, Eyes:Wide Scar, Head:Red Bandana, Shooting:56, Defense:32, Vision:26, Finish:43"
1291,"Fur:Grey, Clothes:Biker Jacket, Mouth:Referee, Eyes:Regular, Head:Tophat, Shooting:40, Defense:30, Vision:48, Finish:70"
2708,"Fur:Black, Mouth:Shows Teeth, Eyes:Angry, Head Accessory:Blue Shades, Shooting:27, Defense:73, Vision:60, Finish:22"
1815,"Fur:Sky Blue, Clothes:Lab Coat, Mouth:Gold Scream, Eyes:Sad, Head:Blue Pigtails, Shooting:47, Defense:62, Vision:53, Finish:48"
4714,"Fur:White Noise, Clothes:Cyan Jersey, Mouth:Shows Teeth, Eyes:Regular, Head:Beanie, Shooting:24, Defense:50, Vision:20, Finish:75"
8275,"Fur:Brown, Clothes:Red Kimono, Mouth:Shows Teeth, Eyes:Regular, Head Accessory:3D Glasses, Head:Winter Hat, Shooting:67, Defense:43, Vision:30, Finish:46"
8133,"Fur:Red, Clothes:Biker Jacket, Mouth:Shows Teeth, Eyes:Sad, Shooting:79, Defense:39, Vision:47, Finish:47"
7032,"Fur:Zebra, Clothes:Mamba Jersey, Eyes:Angry, Mouth:Bubble Gum, Head Accessory:Eye Patch, Head:Banana, Shooting:50, Defense:61, Vision:54, Finish:41"
9630,"Fur:Brown, Clothes:Lab Coat, Mouth:Ooh, Eyes:Angry, Head Accessory:Monocle, Head:Russian Cap, Shooting:21, Defense:44, Vision:57, Finish:58"
8201,"Fur:Brown, Clothes:White Tee, Mouth:Gold Saber Toothed, Eyes:Wide Scar, Head Accessory:Broken Glasses, Head:Ski Glasses, Shooting:37, Defense:76, Vision:50, Finish:62"
6437,"Fur:Brown, Clothes:White Tee, Mouth:Regular, Eyes:Bloodshot, Head Accessory:3D Glasses, Head:Ski Glasses, Shooting:67, Defense:87, Vision:34, Finish:42"
5207,"Fur:Black, Mouth:Tongue Out, Eyes:Angry, Head Accessory:3D Glasses, Head:King Band, Shooting:42, Defense:62, Vision:39, Finish:63"
6405,"Fur:Grey, Mouth:Scream, Eyes:Wide, Head:Red Bandana, Shooting:67, Defense:38, Vision:22, Finish:47"
4668,"Fur:Red, Clothes:Red Kimono, Mouth:Ooh, Eyes:Wide, Head:Beanie, Shooting:37, Defense:27, Vision:49, Finish:20"
6893,"Fur:Pink, Clothes:Tracksuit, Mouth:Regular, Eyes:Angry, Head Accessory:Exotic Earring, Head:RKL Cap Forward, Shooting:64, Defense:21, Vision:53, Finish:60"
7332,"Fur:White Noise, Clothes:White Tee, Mouth:Gold Saber Toothed, Eyes:Wide Scar, Shooting:46, Defense:36, Vision:66, Finish:39"
9385,"Fur:Sky Blue, Clothes:Navy Suit, Mouth:Shows Teeth, Eyes:Angry Scar, Shooting:33, Defense:26, Vision:36, Finish:45"
3091,"Fur:Red, Mouth:Saber Toothed, Eyes:Bloodshot, Shooting:47, Defense:32, Vision:33, Finish:46"
6633,"Fur:White Noise, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Wide Scar, Head Accessory:Vibe Glasses, Head:RKL Cap Forward, Shooting:45, Defense:37, Vision:66, Finish:69"
4403,"Fur:Sky Blue, Clothes:Cyan Jersey, Mouth:Gold Smirk, Eyes:Angry, Shooting:45, Defense:67, Vision:65, Finish:40"
9270,"Fur:Brown, Clothes:Cheetah Dego Tee, Mouth:Missing Teeth, Eyes:Regular, Head Accessory:Blue Shades, Head:Chopsticks Bun, Shooting:72, Defense:48, Vision:53, Finish:68"
4005,"Fur:Pink, Clothes:Biker Jacket, Mouth:Regular, Eyes:Bloodshot, Shooting:40, Defense:58, Vision:39, Finish:53"
3703,"Fur:Sky Blue, Clothes:White Tee, Mouth:Tongue Out, Eyes:Wide, Head:Green Beret, Shooting:38, Defense:41, Vision:26, Finish:70"
890,"Fur:Red, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Angry, Shooting:52, Defense:30, Vision:56, Finish:70"
4450,"Fur:Grey, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Sad, Shooting:56, Defense:39, Vision:61, Finish:75"
6518,"Fur:Red, Clothes:Dress, Mouth:Kiss, Eyes:Sad, Head:Blonde Bun, Shooting:53, Defense:24, Vision:41, Finish:59"
4755,"Fur:Red, Clothes:Navy Suit, Mouth:Regular, Eyes:Sad, Head:RKL Cap Sideways, Shooting:50, Defense:42, Vision:54, Finish:26"
7702,"Fur:White Noise, Mouth:Regular, Eyes:Sad, Head:Winter Hat, Shooting:67, Defense:78, Vision:42, Finish:58"
3198,"Fur:Green, Clothes:Tracksuit, Mouth:Regular, Eyes:Wide, Shooting:33, Defense:28, Vision:43, Finish:54"
4411,"Fur:Black, Clothes:Fusion Gi, Mouth:Ooh, Eyes:Closed Scar, Head:Cap Forward, Shooting:54, Defense:41, Vision:21, Finish:30"
679,"Fur:Red, Clothes:Trippy Tee, Mouth:Regular, Eyes:Closed, Shooting:35, Defense:35, Vision:54, Finish:37"
4077,"Fur:Grey, Clothes:Shaolin Vest, Mouth:Drool, Eyes:Wide, Head Accessory:Blue Shades, Head:Winter Hat, Shooting:23, Defense:40, Vision:35, Finish:38"
6674,"Fur:Sky Blue, Clothes:Shirt And Tie, Mouth:Tongue Out, Eyes:Wide Scar, Head Accessory:Vibe Glasses, Head:Purple Bandana, Shooting:68, Defense:65, Vision:63, Finish:48"
3885,"Fur:Grey, Mouth:Tongue Out, Eyes:Wide Scar, Head:King Band, Shooting:79, Defense:55, Vision:45, Finish:32"
7734,"Fur:Brown, Mouth:Regular, Eyes:Regular, Head Accessory:Monocle, Head:Bowler, Shooting:55, Defense:64, Vision:30, Finish:44"
9552,"Fur:Pink, Clothes:Biker Jacket, Mouth:Drool, Eyes:Closed Scar, Head:Bowler, Shooting:41, Defense:70, Vision:46, Finish:35"
1286,"Fur:Sky Blue, Clothes:White Tee, Mouth:Gold Smirk, Eyes:Regular, Head:King Band, Shooting:18, Defense:56, Vision:40, Finish:72"
1816,"Fur:Brown, Clothes:Shirt And Tie, Mouth:Full Beard, Eyes:Bloodshot, Head Accessory:Blue Shades, Head:Purple Bandana, Shooting:65, Defense:59, Vision:48, Finish:50"
7854,"Fur:Green, Mouth:Gold Smirk, Eyes:Wide Scar, Head:Beanie, Shooting:60, Defense:65, Vision:26, Finish:46"
9877,"Fur:Pink, Mouth:Ooh, Eyes:Regular, Head Accessory:3D Glasses, Shooting:46, Defense:68, Vision:57, Finish:83"
8696,"Fur:Pink, Clothes:RKL Tee, Mouth:Missing Teeth, Eyes:Closed, Head:Bowler, Shooting:39, Defense:48, Vision:66, Finish:56"
4158,"Fur:Brown, Clothes:Yellow Suit, Mouth:Scream, Eyes:Wide, Shooting:25, Defense:77, Vision:35, Finish:54"
2132,"Fur:Green, Clothes:Hawaii Shirt, Mouth:Scream, Eyes:Bloodshot, Head:Russian Cap, Shooting:42, Defense:83, Vision:60, Finish:68"
6223,"Fur:Sky Blue, Clothes:Biker Jacket, Mouth:Scream, Eyes:Closed, Head:Purple Bandana, Shooting:71, Defense:45, Vision:37, Finish:50"
4609,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Saber Toothed, Eyes:Regular, Head:Horse Jockey Hat, Shooting:35, Defense:41, Vision:29, Finish:63"
2920,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Angry Wink, Head Accessory:Blue Shades, Shooting:34, Defense:49, Vision:77, Finish:61"
6034,"Fur:Red, Clothes:Yellow Suit, Mouth:Saber Toothed, Eyes:Regular, Shooting:53, Defense:40, Vision:52, Finish:40"
7102,"Fur:Green, Clothes:Cyan Jersey, Mouth:Scream, Eyes:Closed Scar, Shooting:45, Defense:53, Vision:85, Finish:62"
8059,"Fur:Pink, Mouth:Gold Smirk, Eyes:Wide, Shooting:58, Defense:37, Vision:56, Finish:70"
5664,"Fur:Green, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Regular, Shooting:53, Defense:54, Vision:21, Finish:52"
1374,"Fur:Brown, Clothes:Lab Coat, Mouth:Shows Teeth, Eyes:Angry, Head Accessory:Blue Shades, Head:Bowler, Shooting:76, Defense:65, Vision:74, Finish:12"
5850,"Fur:Green, Clothes:Shirt And Tie, Mouth:Referee, Eyes:Angry, Head Accessory:Red Shades, Head:Purple Bandana, Shooting:55, Defense:44, Vision:17, Finish:40"
9925,"Fur:Pink, Mouth:Regular, Eyes:Regular, Shooting:55, Defense:69, Vision:34, Finish:38"
8397,"Fur:Grey, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Regular, Head:RKL Cap Forward, Shooting:46, Defense:23, Vision:42, Finish:53"
8653,"Fur:Sky Blue, Mouth:Regular, Eyes:Angry, Head:RKL Cap Sideways, Shooting:53, Defense:15, Vision:46, Finish:54"
1800,"Fur:Green, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Angry Wink, Head Accessory:Red Shades, Head:Russian Cap, Shooting:57, Defense:82, Vision:77, Finish:32"
6836,"Fur:Green, Clothes:Cyan Jersey, Mouth:Saber Toothed, Eyes:Closed, Head:King Band, Shooting:52, Defense:64, Vision:68, Finish:57"
6747,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Ooh, Eyes:Regular, Head Accessory:Vibe Glasses, Head:Horse Jockey Hat, Shooting:42, Defense:38, Vision:61, Finish:50"
4405,"Fur:Pink, Clothes:Dego Tee Blooded, Mouth:Saber Toothed, Eyes:Closed Scar, Head:Winter Hat, Shooting:62, Defense:63, Vision:49, Finish:45"
9347,"Fur:White Noise, Clothes:Shaolin Vest, Mouth:Regular, Eyes:Regular, Head Accessory:Red Shades, Shooting:76, Defense:54, Vision:36, Finish:22"
4119,"Fur:Green, Mouth:Shows Teeth, Eyes:Closed, Head:Blonde Bun, Shooting:37, Defense:18, Vision:42, Finish:59"
5225,"Fur:White Noise, Clothes:Navy Suit, Mouth:Shows Teeth, Eyes:Wide Scar, Head Accessory:Gem Earring, Head:Russian Cap, Shooting:52, Defense:62, Vision:54, Finish:33"
5854,"Fur:Red, Clothes:Hawaii Shirt, Mouth:Shows Teeth, Eyes:Regular, Head:Chopsticks Bun, Shooting:48, Defense:40, Vision:55, Finish:35"
9685,"Fur:Grey, Clothes:Trippy Tee, Mouth:Tongue Out, Eyes:Closed, Head:Russian Cap, Shooting:71, Defense:54, Vision:54, Finish:69"
7149,"Fur:Grey, Clothes:Red Kimono, Mouth:Gold Scream, Eyes:Regular, Head:RKL Cap Sideways, Shooting:40, Defense:79, Vision:68, Finish:55"
4823,"Fur:Grey, Clothes:Lab Coat, Mouth:Missing Teeth, Eyes:Sad, Head Accessory:Red Shades, Head:Chopsticks Bun, Shooting:49, Defense:54, Vision:23, Finish:48"
7366,"Fur:Red, Clothes:White Tee, Mouth:Regular, Eyes:Regular, Head Accessory:Red Shades, Head:Winter Hat, Shooting:36, Defense:50, Vision:43, Finish:36"
1266,"Fur:Grey, Clothes:Hawaii Shirt, Mouth:Scream, Eyes:Closed, Head Accessory:Blue Shades, Head:Green Beret, Shooting:45, Defense:46, Vision:30, Finish:39"
9515,"Fur:Red, Clothes:White Tee, Mouth:Ooh, Eyes:Sad, Head:Bowler, Shooting:36, Defense:58, Vision:71, Finish:60"
6791,"Fur:Pink, Clothes:Cyan Jersey, Mouth:Kiss, Eyes:Wide Scar, Head:Cap Forward, Shooting:43, Defense:3, Vision:48, Finish:36"
8195,"Fur:Sky Blue, Clothes:Hawaii Shirt, Mouth:Full Beard, Eyes:Wide Scar, Head:Ski Glasses, Shooting:43, Defense:36, Vision:67, Finish:48"
8211,"Fur:Red, Mouth:Shows Teeth, Eyes:Closed, Head Accessory:Exotic Earring, Head:Green Beret, Shooting:24, Defense:56, Vision:61, Finish:24"
8297,"Fur:Grey, Mouth:Regular, Eyes:Closed, Head:Blonde Bun, Shooting:19, Defense:44, Vision:47, Finish:45"
9170,"Fur:Red, Clothes:White Tee, Mouth:Scream, Eyes:Angry, Shooting:43, Defense:56, Vision:42, Finish:53"
4028,"Fur:Green, Clothes:Fusion Gi, Mouth:Drool, Eyes:Wide, Head Accessory:Red Shades, Head:Bowler, Shooting:55, Defense:31, Vision:25, Finish:72"
1303,"Fur:Brown, Clothes:Shirt And Tie, Mouth:Ooh, Eyes:Closed, Shooting:44, Defense:33, Vision:62, Finish:33"
2936,"Fur:Green, Clothes:Tracksuit, Mouth:Regular, Eyes:Regular, Head:Blonde Bun, Shooting:71, Defense:58, Vision:52, Finish:78"
9074,"Fur:Brown, Clothes:Trippy Tee, Mouth:Shows Teeth, Eyes:Wide Scar, Head:Winter Hat, Shooting:33, Defense:87, Vision:62, Finish:59"
5997,"Fur:Red, Mouth:Regular, Eyes:Wide, Head:Cap Forward, Shooting:48, Defense:27, Vision:54, Finish:60"
3067,"Fur:Pink, Clothes:Fusion Gi, Mouth:Shows Teeth, Eyes:Regular, Shooting:41, Defense:34, Vision:47, Finish:35"
7187,"Fur:Sky Blue, Clothes:RKL Tee, Mouth:Kiss, Eyes:Wide, Head:Purple Bandana, Shooting:73, Defense:40, Vision:37, Finish:27"
9774,"Fur:Zebra, Clothes:King Jersey, Eyes:Angry, Mouth:Diamond Teeth, Head Accessory:Eye Patch, Head:Banana, Shooting:88, Defense:41, Vision:39, Finish:42"
1069,"Fur:White Noise, Mouth:Shows Teeth, Eyes:Regular, Head Accessory:Gold Stud, Head:Blonde Bun, Shooting:30, Defense:78, Vision:33, Finish:30"
4324,"Fur:Green, Clothes:Shirt And Tie, Mouth:Gold Scream, Eyes:Wide Scar, Head:Russian Cap, Shooting:57, Defense:66, Vision:73, Finish:39"
2702,"Fur:Green, Mouth:Regular, Eyes:Wide Scar, Head Accessory:Red Shades, Head:Bowler, Shooting:53, Defense:53, Vision:77, Finish:57"
7503,"Fur:Black, Clothes:Yellow Suit, Mouth:Missing Teeth, Eyes:Angry, Head Accessory:Vibe Glasses, Head:Tophat, Shooting:29, Defense:33, Vision:64, Finish:29"
7966,"Fur:Brown, Clothes:Navy Suit, Mouth:Saber Toothed, Eyes:Wide, Shooting:50, Defense:40, Vision:16, Finish:66"
3598,"Fur:Black, Clothes:Tracksuit, Mouth:Scream, Eyes:Wide, Head:RKL Cap Forward, Shooting:80, Defense:41, Vision:24, Finish:52"
5431,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Scream, Eyes:Angry Wink, Head:Winter Hat, Shooting:62, Defense:52, Vision:37, Finish:54"
4274,"Fur:Pink, Clothes:Hawaii Shirt, Mouth:Tongue Out, Eyes:Wide, Head:Bowler, Shooting:51, Defense:41, Vision:39, Finish:34"
7705,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Gold Smirk, Eyes:Sad, Head:King Band, Shooting:66, Defense:43, Vision:35, Finish:55"
9620,"Fur:Sky Blue, Clothes:Dego Tee Blooded, Mouth:Shows Teeth, Eyes:Sad, Shooting:36, Defense:58, Vision:50, Finish:38"
7974,"Fur:White Noise, Clothes:Red Kimono, Mouth:Gold Smirk, Eyes:Closed, Shooting:63, Defense:44, Vision:59, Finish:36"
7608,"Fur:Pink, Clothes:Dress, Mouth:Full Beard, Eyes:Regular, Head Accessory:Blue Shades, Head:Green Beret, Shooting:56, Defense:25, Vision:25, Finish:37"
6864,"Fur:White Noise, Clothes:White Tee, Mouth:Full Beard, Eyes:Sad, Shooting:86, Defense:61, Vision:12, Finish:31"
5898,"Fur:Grey, Clothes:Shaolin Vest, Mouth:Shows Teeth, Eyes:Wide, Head Accessory:Blue Shades, Shooting:64, Defense:46, Vision:66, Finish:59"
3522,"Fur:Red, Clothes:Navy Suit, Mouth:Gold Scream, Eyes:Sad, Shooting:40, Defense:75, Vision:36, Finish:40"
2672,"Fur:Pink, Mouth:Scream, Eyes:Closed Scar, Head:Beanie, Shooting:62, Defense:31, Vision:42, Finish:51"
2192,"Fur:Sky Blue, Clothes:Striped Tee, Mouth:Cigar, Eyes:Sad, Head:Blonde Bun, Shooting:28, Defense:90, Vision:50, Finish:26"
1639,"Fur:Grey, Clothes:Biker Jacket, Mouth:Scream, Eyes:Wide, Head:Blonde Bun, Shooting:33, Defense:54, Vision:23, Finish:36"
4446,"Fur:Pink, Clothes:Hawaii Shirt, Mouth:Missing Teeth, Eyes:Wide, Head Accessory:3D Glasses, Head:Beanie, Shooting:38, Defense:37, Vision:81, Finish:43"
7466,"Fur:Aurora, Clothes:Mamba Jersey, Eyes:Wide, Mouth:Shows Teeth, Head Accessory:Nose Ring, Head:Banana, Shooting:41, Defense:45, Vision:52, Finish:74"
3873,"Fur:Red, Clothes:Biker Jacket, Mouth:Saber Toothed, Eyes:Closed, Head:Winter Hat, Shooting:34, Defense:44, Vision:53, Finish:22"
216,"Fur:White Noise, Clothes:Yellow Suit, Mouth:Gold Saber Toothed, Eyes:Angry, Shooting:41, Defense:39, Vision:52, Finish:46"
1330,"Fur:Black, Clothes:Trippy Tee, Mouth:Gold Smirk, Eyes:Sad, Head:RKL Cap Forward, Shooting:67, Defense:41, Vision:58, Finish:37"
2784,"Fur:Sky Blue, Clothes:Lab Coat, Mouth:Gold Smirk, Eyes:Regular, Head:Bowler, Shooting:56, Defense:56, Vision:19, Finish:35"
8880,"Fur:Red, Clothes:Hawaii Shirt, Mouth:Gold Smirk, Eyes:Wide, Shooting:27, Defense:51, Vision:57, Finish:31"
6971,"Fur:Pink, Mouth:Gold Smirk, Eyes:Wide, Head:Purple Bandana, Shooting:42, Defense:43, Vision:39, Finish:38"
77,"Fur:Red, Mouth:Ooh, Eyes:Wide, Shooting:73, Defense:67, Vision:30, Finish:68"
4833,"Fur:Grey, Clothes:Dego Tee Blooded, Mouth:Saber Toothed, Eyes:Angry Scar, Head:Purple Bandana, Shooting:19, Defense:43, Vision:58, Finish:73"
1131,"Fur:Camo, Eyes:Heterochromia, Mouth:Shows Teeth, Head:Halo, Shooting:58, Defense:56, Vision:23, Finish:56"
1833,"Fur:Sky Blue, Clothes:Hawaii Shirt, Mouth:Ooh, Eyes:Angry, Head:Bowler, Shooting:42, Defense:64, Vision:48, Finish:35"
6324,"Fur:White Noise, Clothes:Shaolin Vest, Mouth:Gold Smirk, Eyes:Regular, Head:Russian Cap, Shooting:65, Defense:63, Vision:23, Finish:50"
1175,"Fur:White Noise, Mouth:Gold Smirk, Eyes:Angry, Head Accessory:Blue Shades, Head:Bowler, Shooting:44, Defense:39, Vision:42, Finish:68"
8303,"Fur:White Noise, Clothes:Striped Tee, Mouth:Saber Toothed, Eyes:Regular, Head:RKL Cap Sideways, Shooting:48, Defense:58, Vision:62, Finish:25"
2903,"Fur:Grey, Mouth:Scream, Eyes:Regular, Head Accessory:Gold Stud, Head:Winter Hat, Shooting:44, Defense:3, Vision:72, Finish:32"
2004,"Fur:Sky Blue, Mouth:Gold Smirk, Eyes:Closed, Head:Purple Bandana, Shooting:66, Defense:47, Vision:64, Finish:47"
9036,"Fur:Grey, Clothes:RKL Tee, Mouth:Regular, Eyes:Sad, Head:Winter Hat, Shooting:36, Defense:28, Vision:39, Finish:23"
1983,"Fur:Brown, Clothes:Fusion Gi, Mouth:Shows Teeth, Eyes:Angry Wink, Head Accessory:Broken Glasses, Head:Purple Bandana, Shooting:70, Defense:59, Vision:28, Finish:56"
778,"Fur:Brown, Clothes:White Tee, Mouth:Tongue Out, Eyes:Regular, Shooting:46, Defense:38, Vision:63, Finish:72"
1768,"Fur:White Noise, Clothes:White Tee, Mouth:Regular, Eyes:Regular, Shooting:46, Defense:66, Vision:63, Finish:63"
238,"Fur:Red, Clothes:Striped Tee, Mouth:Ooh, Eyes:Sad, Shooting:45, Defense:55, Vision:64, Finish:16"
5430,"Fur:Black, Clothes:Shaolin Vest, Mouth:Drool, Eyes:Wide Scar, Head:Chopsticks Bun, Shooting:56, Defense:67, Vision:25, Finish:28"
6218,"Fur:Pink, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Angry Wink, Shooting:50, Defense:63, Vision:34, Finish:54"
3252,"Fur:Pink, Clothes:Shaolin Vest, Mouth:Saber Toothed, Eyes:Closed, Head Accessory:Gem Earring, Head:RKL Cap Sideways, Shooting:32, Defense:28, Vision:44, Finish:11"
4701,"Fur:Grey, Clothes:Navy Suit, Mouth:Scream, Eyes:Wide Scar, Head:Chopsticks Bun, Shooting:38, Defense:13, Vision:7, Finish:46"
3004,"Fur:Brown, Mouth:Kiss, Eyes:Angry, Shooting:60, Defense:44, Vision:65, Finish:83"
9061,"Fur:Black, Mouth:Full Beard, Eyes:Angry, Head:Beanie, Shooting:55, Defense:41, Vision:38, Finish:65"
5122,"Fur:Grey, Clothes:Cheetah Dego Tee, Mouth:Ooh, Eyes:Closed Scar, Shooting:63, Defense:60, Vision:67, Finish:79"
786,"Fur:Black, Mouth:Shows Teeth, Eyes:Wide, Head:Beanie, Shooting:40, Defense:49, Vision:48, Finish:48"
30,"Fur:Brown, Clothes:Biker Jacket, Mouth:Scream, Eyes:Wide, Shooting:29, Defense:42, Vision:58, Finish:54"
8261,"Fur:Grey, Clothes:Biker Jacket, Mouth:Scream, Eyes:Angry Wink, Head Accessory:Vibe Glasses, Head:Purple Bandana, Shooting:64, Defense:41, Vision:63, Finish:13"
9996,"Fur:Sky Blue, Clothes:Shaolin Vest, Mouth:Ooh, Eyes:Closed, Shooting:36, Defense:63, Vision:39, Finish:48"
3129,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Tongue Out, Eyes:Bloodshot, Head Accessory:Vibe Glasses, Shooting:34, Defense:77, Vision:78, Finish:33"
7453,"Fur:Red, Mouth:Tongue Out, Eyes:Sad, Head:Horse Jockey Hat, Shooting:76, Defense:25, Vision:44, Finish:45"
4751,"Fur:Green, Clothes:Biker Jacket, Mouth:Kiss, Eyes:Sad, Head:Horse Jockey Hat, Shooting:47, Defense:44, Vision:46, Finish:40"
1183,"Fur:Red, Mouth:Gold Smirk, Eyes:Wide, Shooting:82, Defense:23, Vision:22, Finish:60"
4875,"Fur:Brown, Clothes:Striped Tee, Mouth:Regular, Eyes:Wide Scar, Head Accessory:Blue Shades, Head:Ski Glasses, Shooting:41, Defense:64, Vision:5, Finish:34"
7781,"Fur:Black, Mouth:Saber Toothed, Eyes:Angry Scar, Shooting:29, Defense:44, Vision:25, Finish:14"
4231,"Fur:Red, Clothes:Yellow Suit, Mouth:Regular, Eyes:Angry, Head Accessory:Blue Shades, Head:Chopsticks Bun, Shooting:60, Defense:54, Vision:34, Finish:42"
5358,"Fur:Pink, Clothes:Striped Tee, Mouth:Drool, Eyes:Bloodshot, Head Accessory:Red Shades, Shooting:67, Defense:32, Vision:10, Finish:29"
5388,"Fur:Brown, Clothes:Lab Coat, Mouth:Saber Toothed, Eyes:Wide Scar, Head:Green Beret, Shooting:62, Defense:48, Vision:41, Finish:49"
9461,"Fur:Sky Blue, Mouth:Shows Teeth, Eyes:Regular, Head:Ski Glasses, Shooting:85, Defense:59, Vision:62, Finish:37"
5166,"Fur:White Noise, Clothes:Cyan Jersey, Mouth:Cigar, Eyes:Angry, Shooting:63, Defense:27, Vision:46, Finish:69"
1763,"Fur:Brown, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Wide, Head Accessory:Red Shades, Shooting:74, Defense:42, Vision:61, Finish:44"
8258,"Fur:Pink, Clothes:Dress, Mouth:Tongue Out, Eyes:Regular, Head Accessory:Red Shades, Head:Purple Bandana, Shooting:55, Defense:69, Vision:34, Finish:40"
5450,"Fur:Red, Clothes:Shirt And Tie, Mouth:Saber Toothed, Eyes:Angry Scar, Shooting:27, Defense:48, Vision:70, Finish:71"
3550,"Fur:Brown, Clothes:Striped Tee, Mouth:Ooh, Eyes:Regular, Head:Beanie, Shooting:77, Defense:67, Vision:28, Finish:71"
5381,"Fur:White Noise, Mouth:Regular, Eyes:Bloodshot, Head:RKL Cap Forward, Shooting:22, Defense:69, Vision:71, Finish:37"
8516,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Tongue Out, Eyes:Angry, Head:Blonde Bun, Shooting:22, Defense:51, Vision:72, Finish:51"
1085,"Fur:Grey, Clothes:Shaolin Vest, Mouth:Regular, Eyes:Closed, Shooting:67, Defense:42, Vision:88, Finish:41"
9665,"Fur:Brown, Clothes:Shirt And Tie, Mouth:Regular, Eyes:Closed, Head:Green Beret, Shooting:42, Defense:39, Vision:43, Finish:57"
7073,"Fur:Brown, Clothes:Tracksuit, Mouth:Regular, Eyes:Wide, Shooting:61, Defense:49, Vision:52, Finish:25"
